latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
62.637,153.333,313,2,1.4,2021-07-14,00:25,T,39,6.1NRT,289.4,25,D
62.614,153.522,316.6,1.9,1.4,2021-07-14,00:25,T,61,6.1NRT,293.7,29.7,D
62.612,153.56,312.5,1.9,1.4,2021-07-14,00:25,T,48,6.1NRT,290.5,22.8,D
62.596,152.925,312.5,2,1.4,2021-07-14,00:25,T,69,6.1NRT,287.9,26.7,D
62.594,152.965,307.6,2,1.4,2021-07-14,00:25,T,25,6.1NRT,287,17.4,D
62.595,152.919,311.5,2,1.4,2021-07-14,00:25,T,70,6.1NRT,287.1,23.5,D
62.593,152.959,309,2,1.4,2021-07-14,00:25,T,48,6.1NRT,287,19.4,D
53.041,158.767,312,1,1,2021-07-14,00:25,T,39,6.1NRT,275.4,12.3,D
62.488,168.61,315.4,1,1,2021-07-14,00:25,T,71,6.1NRT,300.3,6.8,D
64.073,144.838,314.3,4.1,1.9,2021-07-14,00:25,T,50,6.1NRT,291.7,61.3,D
64.07,144.831,312.4,4.1,1.9,2021-07-14,00:25,T,54,6.1NRT,291.2,53.9,D
62.469,168.724,330,1,1,2021-07-14,00:25,T,79,6.1NRT,296.5,24.1,D
61.932,166.873,320,1,1,2021-07-14,00:25,T,14,6.1NRT,285.8,9.5,D
63.313,167.69,328.6,1,1,2021-07-14,00:25,T,35,6.1NRT,298,19.4,D
61.737,167.363,332.9,1,1,2021-07-14,00:25,T,50,6.1NRT,290,26.9,D
61.714,167.325,339.8,1,1,2021-07-14,00:25,T,73,6.1NRT,292.7,34.2,D
61.712,167.282,340,1,1,2021-07-14,00:25,T,91,6.1NRT,293.9,34.1,D
61.709,167.301,332,1,1,2021-07-14,00:25,T,54,6.1NRT,289.9,21.9,D
61.624,165.86,330.8,1,1,2021-07-14,00:25,T,32,6.1NRT,289.5,22.5,D
61.622,165.878,340.8,1,1,2021-07-14,00:25,T,71,6.1NRT,291.5,37.1,D
62.486,168.738,323.5,1,1,2021-07-14,00:25,T,79,6.1NRT,295.1,17.5,D
61.619,165.836,324.1,1,1,2021-07-14,00:25,T,80,6.1NRT,291,18,D
61.591,166.017,315.2,1,1,2021-07-14,00:25,T,62,6.1NRT,279.3,11.4,D
61.61,165.77,320.5,1,1,2021-07-14,00:25,T,77,6.1NRT,290.4,14.6,D
62.883,144.052,309.1,4.3,1.9,2021-07-14,00:25,T,67,6.1NRT,287.9,52.6,D
62.884,144.137,303.8,4.3,1.9,2021-07-14,00:25,T,29,6.1NRT,287.8,26.5,D
62.653,153.541,318.1,1.9,1.4,2021-07-14,00:25,T,69,6.1NRT,295.6,32.7,D
61.84,166.79,337,1.6,1.3,2021-07-14,00:40,A,89,6.1NRT,286.5,65.9,D
61.889,166.833,316.2,1.6,1.3,2021-07-14,00:40,A,31,6.1NRT,288.5,18.1,D
61.932,166.854,320,1.6,1.2,2021-07-14,00:40,A,43,6.1NRT,288.8,26.2,D
61.926,166.826,314.6,1.6,1.3,2021-07-14,00:40,A,35,6.1NRT,289.1,17,D
62.469,168.717,324.1,1.4,1.2,2021-07-14,00:40,A,73,6.1NRT,297.8,26,D
62.483,168.731,322.6,1.4,1.2,2021-07-14,00:40,A,76,6.1NRT,295.7,23.9,D
62.641,166.586,321.8,1.6,1.2,2021-07-14,00:40,A,64,6.1NRT,289.4,30.5,D
61.713,167.319,326.2,1.6,1.2,2021-07-14,00:40,A,43,6.1NRT,291.6,33.9,D
61.735,167.361,328.1,1.6,1.2,2021-07-14,00:40,A,64,6.1NRT,290.6,41.5,D
61.729,167.335,333.8,1.6,1.2,2021-07-14,00:40,A,65,6.1NRT,294.2,53.9,D
61.621,165.89,318.4,1.8,1.3,2021-07-14,00:40,A,64,6.1NRT,282,30.6,D
-16.026,144.2,313.6,1.1,1,2021-07-14,00:45,T,53,6.1NRT,299.2,6.2,D
-13.824,142.258,311.7,1,1,2021-07-14,00:45,T,20,6.1NRT,293.7,5.9,D
-12.659,135.267,312,2.7,1.6,2021-07-14,00:45,T,59,6.1NRT,296.1,20.7,D
-11.921,132.701,313.9,4.4,1.9,2021-07-14,00:45,T,47,6.1NRT,294.4,52.3,D
-12.921,141.652,311.7,1,1,2021-07-14,00:45,T,45,6.1NRT,292.6,5.6,D
-6.258,145.162,315.8,1,1,2021-07-14,00:45,T,74,6.1NRT,293.9,10.8,D
-5.701,143.627,320,1,1,2021-07-14,00:45,T,80,6.1NRT,293.1,17.2,D
-5.733,144.152,307.2,1,1,2021-07-14,00:45,T,52,6.1NRT,294.2,4,D
-5.924,146.921,313.7,1.2,1.1,2021-07-14,00:45,T,38,6.1NRT,293.9,7.4,D
-5.65,145.284,328.3,1,1,2021-07-14,00:45,T,84,6.1NRT,296.2,22.1,D
-5.649,145.275,331,1,1,2021-07-14,00:45,T,86,6.1NRT,294.6,26.6,D
-5.641,145.286,329.7,1,1,2021-07-14,00:45,T,85,6.1NRT,298,23.9,D
-5.62,145.332,324.5,1,1,2021-07-14,00:45,T,81,6.1NRT,294.9,18,D
-5.253,144.27,309.6,1,1,2021-07-14,00:45,T,59,6.1NRT,291.9,4.7,D
-5.228,144.228,316.4,1,1,2021-07-14,00:45,T,74,6.1NRT,297.7,9,D
-5.095,144.015,318.8,1,1,2021-07-14,00:45,T,73,6.1NRT,293.6,12.3,D
-4.698,144.378,313.3,1,1,2021-07-14,00:45,T,66,6.1NRT,289.6,7.5,D
-4.696,144.369,313.1,1,1,2021-07-14,00:45,T,65,6.1NRT,289.5,7.4,D
-4.654,144.21,320,1,1,2021-07-14,00:45,T,75,6.1NRT,285.5,13.8,D
-4.317,143.247,352.5,1.1,1,2021-07-14,00:45,T,96,6.1NRT,294.8,66.6,D
-4.315,143.238,355.8,1.1,1,2021-07-14,00:45,T,98,6.1NRT,295.6,74.7,D
-4.305,143.657,323.1,1,1,2021-07-14,00:45,T,71,6.1NRT,295.4,12.2,D
-4.304,143.648,323.9,1,1,2021-07-14,00:45,T,70,6.1NRT,295.8,13.4,D
-4.296,143.658,325,1,1,2021-07-14,00:45,T,57,6.1NRT,295.6,14.2,D
-4.295,143.649,348.5,1,1,2021-07-14,00:45,T,95,6.1NRT,296.4,52.8,D
-4.293,143.64,338.8,1,1,2021-07-14,00:45,T,90,6.1NRT,294.5,34.5,D
-3.869,143.207,333,1.1,1,2021-07-14,00:45,T,86,6.1NRT,296,28.5,D
-3.868,143.198,347.1,1.1,1,2021-07-14,00:45,T,94,6.1NRT,296.2,55.2,D
-15.589,142.051,318.5,1,1,2021-07-14,00:45,T,64,6.1NRT,298.7,9.7,D
-13.845,142.277,318.8,1,1,2021-07-14,00:45,T,52,6.1NRT,296.8,10.9,D
-13.838,142.293,328.2,1,1,2021-07-14,00:45,T,78,6.1NRT,298.4,19.6,D
-13.837,142.284,343.8,1,1,2021-07-14,00:45,T,93,6.1NRT,299.7,42.4,D
-13.835,142.275,379,1,1,2021-07-14,00:45,T,100,6.1NRT,301.4,143.1,D
-13.834,142.266,351,1,1,2021-07-14,00:45,T,96,6.1NRT,297.7,58,D
-16.057,144.106,324.8,1.1,1,2021-07-14,00:45,T,78,6.1NRT,299.8,17.8,D
-15.231,133.727,315.4,3.1,1.7,2021-07-14,00:45,T,22,6.1NRT,292.7,40.7,D
-15.243,133.717,323.3,3.1,1.7,2021-07-14,00:45,T,76,6.1NRT,291.6,82.1,D
-15.814,135.708,315.9,2.2,1.4,2021-07-14,00:45,T,68,6.1NRT,295.6,25.2,D
-15.813,135.701,313.5,2.2,1.4,2021-07-14,00:45,T,63,6.1NRT,295.7,18.6,D
-16.094,136.942,322.6,1.7,1.3,2021-07-14,00:45,T,76,6.1NRT,297.6,28.2,D
-16.128,136.936,319.2,1.7,1.3,2021-07-14,00:45,T,55,6.1NRT,298.7,18.9,D
-16.124,136.93,315.4,1.7,1.3,2021-07-14,00:45,T,52,6.1NRT,299.4,13.5,D
-16.127,136.946,314.5,1.7,1.3,2021-07-14,00:45,T,48,6.1NRT,298.2,13,D
-16.158,137.055,317.2,1.7,1.3,2021-07-14,00:45,T,52,6.1NRT,298.9,14.5,D
-15.986,136.004,325.8,2,1.4,2021-07-14,00:45,T,55,6.1NRT,294.8,50.3,D
-15.995,135.983,330.7,2.1,1.4,2021-07-14,00:45,T,79,6.1NRT,295.3,66.4,D
-16.004,135.962,323.4,2.1,1.4,2021-07-14,00:45,T,70,6.1NRT,292.2,42.7,D
-16.088,135.84,319.3,2.1,1.4,2021-07-14,00:45,T,73,6.1NRT,297.1,27.5,D
-16.091,135.86,321.8,2.1,1.4,2021-07-14,00:45,T,76,6.1NRT,297.8,36.1,D
-17.802,137.772,329,1.4,1.2,2021-07-14,00:45,T,52,6.1NRT,298.9,30.6,D
-17.825,137.713,323.6,1.4,1.2,2021-07-14,00:45,T,76,6.1NRT,299.3,24,D
-17.828,137.706,316,1.4,1.2,2021-07-14,00:45,T,62,6.1NRT,298.2,12.5,D
-12.679,132.745,312.5,4.2,1.9,2021-07-14,00:45,T,56,6.1NRT,296.4,37.3,D
-14.459,144.437,312.7,1.1,1,2021-07-14,00:45,T,52,6.1NRT,297.2,8.1,D
-14.207,142.924,306.6,1,1,2021-07-14,00:45,T,19,6.1NRT,292.5,4.7,D
-14.076,142.342,309.8,1,1,2021-07-14,00:45,T,51,6.1NRT,292.5,4.5,D
-14.074,142.333,311,1,1,2021-07-14,00:45,T,55,6.1NRT,294.8,5.4,D
-13.977,142.297,313.5,1,1,2021-07-14,00:45,T,67,6.1NRT,298.6,6.3,D
-13.88,142.262,310.7,1,1,2021-07-14,00:45,T,62,6.1NRT,296.3,4.2,D
-13.847,142.229,313.7,1,1,2021-07-14,00:45,T,69,6.1NRT,293.5,8.5,D
-13.848,142.295,323.5,1,1,2021-07-14,00:45,T,70,6.1NRT,297.2,16.1,D
-19.497,146.328,309.3,1.6,1.2,2021-07-14,00:45,T,62,6.1NRT,296.2,8.9,D
-19.496,146.313,314.3,1.6,1.2,2021-07-14,00:45,T,71,6.1NRT,296.6,16.8,D
-19.198,146.593,312.4,1.7,1.3,2021-07-14,00:45,T,64,6.1NRT,293.9,15.8,D
-19.196,146.577,309.3,1.7,1.3,2021-07-14,00:45,T,61,6.1NRT,293,11.2,D
-19.198,146.583,315.6,1.7,1.3,2021-07-14,00:45,T,70,6.1NRT,293.9,18.9,D
-17.843,137.73,333.3,1.4,1.2,2021-07-14,00:45,T,85,6.1NRT,300.5,41.9,D
-17.841,137.717,343.9,1.4,1.2,2021-07-14,00:45,T,92,6.1NRT,300.4,71.9,D
-17.831,137.719,314.6,1.4,1.2,2021-07-14,00:45,T,45,6.1NRT,299.2,9.6,D
-13.846,142.286,344.8,1,1,2021-07-14,00:45,T,93,6.1NRT,297.7,47.5,D
-12.686,132.783,324.9,4.2,1.9,2021-07-14,00:45,T,79,6.1NRT,296.8,127.9,D
-12.689,132.775,327.5,4.2,1.9,2021-07-14,00:45,T,82,6.1NRT,297.1,152.5,D
-14.312,142.136,317.4,1,1,2021-07-14,00:45,T,73,6.1NRT,296.9,10,D
-14.361,141.664,319.1,1,1,2021-07-14,00:45,T,75,6.1NRT,299,10.7,D
-12.967,132.629,313.9,4.2,1.9,2021-07-14,00:45,T,21,6.1NRT,296.3,44.7,D
-12.974,132.668,318.8,4.2,1.9,2021-07-14,00:45,T,67,6.1NRT,296.5,78.1,D
-12.991,132.665,320.4,4.2,1.9,2021-07-14,00:45,T,74,6.1NRT,296.9,90.8,D
-12.97,132.623,312.4,4.2,1.9,2021-07-14,00:45,T,60,6.1NRT,296.3,43,D
-12.977,132.662,328.1,4.2,1.9,2021-07-14,00:45,T,82,6.1NRT,296.8,163.5,D
-14.908,144.158,307.4,1.1,1,2021-07-14,00:45,T,32,6.1NRT,290.5,7,D
-14.978,144.203,319.5,1.1,1,2021-07-14,00:45,T,63,6.1NRT,298.7,10.6,D
-14.979,144.213,328.5,1.1,1,2021-07-14,00:45,T,85,6.1NRT,299.6,21,D
-15.15,144.502,312.7,1.1,1.1,2021-07-14,00:45,T,54,6.1NRT,297.4,7.6,D
-13.597,134.341,311.6,3,1.7,2021-07-14,00:45,T,58,6.1NRT,295.9,24.1,D
-14.952,142.231,316.7,1,1,2021-07-14,00:45,T,64,6.1NRT,299.4,8.1,D
-14.954,142.24,316.3,1,1,2021-07-14,00:45,T,40,6.1NRT,300.6,7.4,D
-14.957,142.258,319.5,1,1,2021-07-14,00:45,T,70,6.1NRT,299.9,10.3,D
-21.313,147.885,319.1,2.2,1.4,2021-07-14,00:50,T,77,6.1NRT,296.3,38.2,D
-21.31,147.864,316,2.2,1.4,2021-07-14,00:50,T,74,6.1NRT,295.2,30,D
-33.005,137.583,301.6,1,1,2021-07-14,00:50,T,42,6.1NRT,289.1,4.2,D
61.628,31.207,305.9,1.2,1.1,2021-07-14,00:55,A,66,6.1NRT,292.9,10.5,N
41.443,21.948,309.5,1.7,1.3,2021-07-14,01:00,A,78,6.1NRT,292.4,20.7,N
43.606,17.325,303.3,1,1,2021-07-14,01:00,A,52,6.1NRT,287.2,7.6,N
43.608,17.312,304.2,1,1,2021-07-14,01:00,A,54,6.1NRT,286.9,8.6,N
49.855,15.838,304.5,1.1,1,2021-07-14,01:00,A,48,6.1NRT,284.2,9.3,N
43.895,17.378,307,1,1,2021-07-14,01:00,A,70,6.1NRT,287.4,10.2,N
48.618,21.655,304.5,1.2,1.1,2021-07-14,01:00,A,60,6.1NRT,288.9,8.5,N
48.609,21.186,303.4,1.1,1.1,2021-07-14,01:00,A,53,6.1NRT,290.2,6.4,N
45.463,10.459,307.8,1.5,1.2,2021-07-14,01:00,A,73,6.1NRT,288.4,17.6,N
44.233,16.327,307.5,1,1,2021-07-14,01:00,A,72,6.1NRT,290.5,8.2,N
43.976,17.16,308.6,1,1,2021-07-14,01:00,A,22,6.1NRT,289.9,8.5,N
43.978,17.147,311.5,1,1,2021-07-14,01:00,A,27,6.1NRT,289.1,10.1,N
41.248,13.551,310.3,1,1,2021-07-14,01:00,A,80,6.1NRT,292.2,10.5,N
42.174,14.054,305,1,1,2021-07-14,01:00,A,55,6.1NRT,289,6.7,N
42.186,14.032,306.5,1,1,2021-07-14,01:00,A,61,6.1NRT,291.2,6.8,N
31.704,5.82,316.5,1.9,1.3,2021-07-14,01:05,A,93,6.1NRT,299.1,31,N
31.664,6.063,314.8,1.8,1.3,2021-07-14,01:05,A,90,6.1NRT,300.1,24.5,N
29.237,19.705,305.2,2.5,1.5,2021-07-14,01:05,A,63,6.1NRT,292.6,23.3,N
36.871,6.978,300.8,1.9,1.3,2021-07-14,01:05,A,34,6.1NRT,290.2,11.2,N
31.701,5.813,321.4,1.9,1.3,2021-07-14,01:05,A,100,6.1NRT,299.2,42.8,N
29.23,19.696,303.1,2.5,1.5,2021-07-14,01:05,A,53,6.1NRT,292.7,17.4,N
28.912,19.783,319.7,2.5,1.5,2021-07-14,01:05,A,99,6.1NRT,294.2,66,N
28.919,19.779,308.1,2.5,1.5,2021-07-14,01:05,A,74,6.1NRT,293.7,31.6,N
28.905,19.775,308.4,2.5,1.5,2021-07-14,01:05,A,74,6.1NRT,293.6,32.5,N
28.738,9.791,312.1,1.1,1,2021-07-14,01:05,A,84,6.1NRT,294,11.8,N
28.635,7.62,307.8,1.3,1.1,2021-07-14,01:05,A,73,6.1NRT,294.9,9.2,N
27.77,9.194,304.8,1.1,1,2021-07-14,01:05,A,61,6.1NRT,293.3,6.5,N
27.762,9.198,305.3,1.1,1,2021-07-14,01:05,A,64,6.1NRT,292.8,6.7,N
26.76,12.418,310.6,1,1,2021-07-14,01:05,A,80,6.1NRT,296.4,10.6,N
6.017,5.866,306.8,1,1,2021-07-14,01:10,A,69,6.1NRT,287.6,7.2,N
-6.347,11.162,307.3,2.7,1.6,2021-07-14,01:15,A,53,6.1NRT,292.3,30.7,N
-25.022,-42.673,311.7,1.1,1,2021-07-14,01:25,T,76,6.1NRT,292,10.9,N
-25.204,-42.879,311.9,1.1,1,2021-07-14,01:25,T,77,6.1NRT,292.1,11.3,N
-25.802,-43.26,305.7,1.1,1.1,2021-07-14,01:25,T,36,6.1NRT,292.7,6.9,N
-17.555,-41.838,303.2,1,1,2021-07-14,01:25,T,54,6.1NRT,287.7,7.6,N
-17.538,-40.152,316.8,1.2,1.1,2021-07-14,01:25,T,94,6.1NRT,289.5,19.3,N
-17.536,-40.141,399.8,1.2,1.1,2021-07-14,01:25,T,100,6.1NRT,295.9,325.6,N
-17.534,-40.13,341.4,1.2,1.1,2021-07-14,01:25,T,100,6.1NRT,289.7,59.7,N
-17.666,-40.192,310,1.2,1.1,2021-07-14,01:25,T,79,6.1NRT,283.5,14.7,N
-19.901,-47.535,304.3,1.7,1.3,2021-07-14,01:25,T,59,6.1NRT,287.2,16.8,N
-19.899,-47.519,309.5,1.7,1.3,2021-07-14,01:25,T,77,6.1NRT,288.2,23.9,N
-19.682,-42.111,303.6,1,1,2021-07-14,01:25,T,56,6.1NRT,287.7,7,N
-20.233,-40.241,303.4,1.1,1,2021-07-14,01:25,T,14,6.1NRT,290.5,5.4,N
-21.585,-46.727,317.3,1.6,1.2,2021-07-14,01:25,T,95,6.1NRT,285.9,34.6,N
-15.555,-47.277,300.3,1.4,1.2,2021-07-14,01:25,T,23,6.1NRT,285.1,8.7,N
-22.269,-46.729,308.3,1.6,1.2,2021-07-14,01:25,T,74,6.1NRT,282.4,22.7,N
-17.282,-44.818,331.8,1.1,1,2021-07-14,01:25,T,100,6.1NRT,287.8,37.7,N
-21.596,-41.352,324.8,1,1,2021-07-14,01:25,T,100,6.1NRT,287,23.9,N
-22.849,-48.541,306.3,2.2,1.4,2021-07-14,01:25,T,67,6.1NRT,283.9,30.6,N
-17.079,-50.229,303.7,2.4,1.5,2021-07-14,01:25,T,56,6.1NRT,291,24.4,N
-15.611,-46.135,301,1.2,1.1,2021-07-14,01:25,T,37,6.1NRT,286.8,7.4,N
-15.56,-47.271,307.7,1.4,1.2,2021-07-14,01:25,T,72,6.1NRT,285.2,16.8,N
-22.847,-48.52,305.5,2.2,1.4,2021-07-14,01:25,T,65,6.1NRT,282.9,28.4,N
-22.939,-46.924,307,1.7,1.3,2021-07-14,01:25,T,70,6.1NRT,284.7,22.1,N
-22.914,-43.733,310.3,1.1,1,2021-07-14,01:25,T,67,6.1NRT,291.5,11.1,N
-22.904,-43.735,308.3,1.1,1,2021-07-14,01:25,T,74,6.1NRT,291.3,10.2,N
-24.958,-42.472,317.8,1,1,2021-07-14,01:25,T,94,6.1NRT,292.3,15.7,N
-6.298,-47.079,303.4,1.1,1,2021-07-14,01:30,T,55,6.1NRT,293.2,5.2,N
-5.8,-43.442,325.4,1.1,1.1,2021-07-14,01:30,T,100,6.1NRT,290.9,27.6,N
-5.809,-43.44,303.1,1.1,1.1,2021-07-14,01:30,T,53,6.1NRT,290.9,6.2,N
-6.315,-44.015,320.1,1,1,2021-07-14,01:30,T,100,6.1NRT,291.4,19.2,N
-6.274,-43.672,302.4,1.1,1,2021-07-14,01:30,T,49,6.1NRT,292,4.3,N
-6.273,-43.662,302.7,1.1,1,2021-07-14,01:30,T,51,6.1NRT,291.8,4.4,N
-6.385,-44.177,318.8,1,1,2021-07-14,01:30,T,97,6.1NRT,291.3,17.2,N
-6.383,-44.168,335.3,1,1,2021-07-14,01:30,T,100,6.1NRT,292.3,37.9,N
-6.394,-44.176,303.3,1,1,2021-07-14,01:30,T,54,6.1NRT,289.8,5.4,N
-6.393,-44.166,320,1,1,2021-07-14,01:30,T,100,6.1NRT,291.4,18.8,N
-6.371,-43.769,303.3,1.1,1,2021-07-14,01:30,T,54,6.1NRT,291.7,5.4,N
-6.876,-46.861,303.2,1.1,1,2021-07-14,01:30,T,54,6.1NRT,292.2,5.8,N
-6.883,-46.864,308.9,1.1,1,2021-07-14,01:30,T,17,6.1NRT,292.2,7.9,N
-6.882,-46.855,317.7,1.1,1,2021-07-14,01:30,T,94,6.1NRT,292.7,15.8,N
-6.727,-44.706,320.2,1,1,2021-07-14,01:30,T,100,6.1NRT,291.5,17.5,N
-6.726,-44.697,317.5,1,1,2021-07-14,01:30,T,95,6.1NRT,292,15,N
-6.813,-44.725,308.6,1,1,2021-07-14,01:30,T,75,6.1NRT,292.4,7.7,N
-6.713,-44.028,327.5,1,1,2021-07-14,01:30,T,100,6.1NRT,293.9,26.6,N
-6.711,-44.018,310.5,1,1,2021-07-14,01:30,T,80,6.1NRT,291.4,9.6,N
-7.725,-49.762,302.9,1.6,1.3,2021-07-14,01:30,T,52,6.1NRT,292.5,9.6,N
-7.035,-44.414,308.6,1,1,2021-07-14,01:30,T,75,6.1NRT,292.8,7.3,N
-7.034,-44.405,324.1,1,1,2021-07-14,01:30,T,100,6.1NRT,293.7,20.8,N
-7.033,-44.396,312.3,1,1,2021-07-14,01:30,T,80,6.1NRT,293.5,9.3,N
-7.042,-44.394,311.8,1,1,2021-07-14,01:30,T,83,6.1NRT,293.2,9.2,N
-6.839,-42.796,305.8,1.2,1.1,2021-07-14,01:30,T,66,6.1NRT,294,6.4,N
-7.241,-44.696,303.8,1,1,2021-07-14,01:30,T,57,6.1NRT,292,4.7,N
-7.295,-44.881,312.1,1,1,2021-07-14,01:30,T,84,6.1NRT,292.8,10.6,N
-7.267,-44.683,302.6,1,1,2021-07-14,01:30,T,50,6.1NRT,291.7,4.5,N
-10.101,-48.438,317.6,1.4,1.2,2021-07-14,01:30,T,95,6.1NRT,292,25.6,N
-10.103,-48.451,306.3,1.4,1.2,2021-07-14,01:30,T,67,6.1NRT,291.3,11.6,N
-10.021,-49.033,307.9,1.6,1.2,2021-07-14,01:30,T,73,6.1NRT,290.4,16.4,N
-10.018,-49.025,304.6,1.6,1.2,2021-07-14,01:30,T,35,6.1NRT,290.2,11.3,N
-9.183,-47.897,311.1,1.3,1.1,2021-07-14,01:30,T,82,6.1NRT,292.9,15.1,N
-9.096,-48.011,306.7,1.3,1.1,2021-07-14,01:30,T,69,6.1NRT,292.7,10.6,N
-9.098,-48.022,303.1,1.3,1.1,2021-07-14,01:30,T,53,6.1NRT,291.9,7.4,N
-9.086,-48.012,307.6,1.3,1.1,2021-07-14,01:30,T,72,6.1NRT,291.7,11.2,N
-8.562,-45.844,313,1,1,2021-07-14,01:30,T,86,6.1NRT,293.2,12,N
-8.564,-45.854,327.2,1,1,2021-07-14,01:30,T,100,6.1NRT,292.7,26.4,N
-8.899,-49.904,309.6,1.7,1.3,2021-07-14,01:30,T,78,6.1NRT,293.3,19.4,N
-8.901,-49.92,310.3,1.8,1.3,2021-07-14,01:30,T,80,6.1NRT,292.9,20.8,N
-8.158,-45.454,310.7,1,1,2021-07-14,01:30,T,81,6.1NRT,292.9,10.1,N
-8.274,-46.477,313.9,1.1,1,2021-07-14,01:30,T,88,6.1NRT,292,14.8,N
-8.275,-46.486,318.6,1.1,1,2021-07-14,01:30,T,97,6.1NRT,292.2,19.2,N
-8.126,-46.013,301.9,1,1,2021-07-14,01:30,T,45,6.1NRT,291,5.3,N
-8.427,-49.701,304,1.7,1.3,2021-07-14,01:30,T,58,6.1NRT,293.8,9.6,N
-7.404,-43.344,304.4,1.1,1,2021-07-14,01:30,T,60,6.1NRT,293.8,4.7,N
-7.199,-42.112,303.8,1.3,1.1,2021-07-14,01:30,T,56,6.1NRT,293.6,4.8,N
-7.11,-42.068,304.4,1.3,1.1,2021-07-14,01:30,T,19,6.1NRT,292,6.6,N
-7.1,-42.063,305.7,1.3,1.1,2021-07-14,01:30,T,55,6.1NRT,292.3,7.3,N
-8.026,-49.703,306.8,1.6,1.3,2021-07-14,01:30,T,69,6.1NRT,294.4,13.4,N
-7.105,-43.124,307.4,1.1,1.1,2021-07-14,01:30,T,71,6.1NRT,292.7,7.9,N
-7.759,-47.842,311.8,1.2,1.1,2021-07-14,01:30,T,83,6.1NRT,293.6,13.9,N
-12.534,-47.848,300.5,1.4,1.2,2021-07-14,01:30,T,28,6.1NRT,289.8,7.2,N
-12.545,-47.847,301.5,1.4,1.2,2021-07-14,01:30,T,42,6.1NRT,290.6,8.2,N
-13.846,-44.262,310,1,1,2021-07-14,01:30,T,8,6.1NRT,285.5,8.7,N
-13.857,-44.269,314.4,1,1,2021-07-14,01:30,T,62,6.1NRT,284.9,12.5,N
-13.855,-44.26,358.3,1,1,2021-07-14,01:30,T,100,6.1NRT,291.1,81.3,N
-13.854,-44.251,340.9,1,1,2021-07-14,01:30,T,100,6.1NRT,286.9,44.4,N
-13.864,-44.259,331,1,1,2021-07-14,01:30,T,80,6.1NRT,289.4,28.6,N
-13.863,-44.25,330.6,1,1,2021-07-14,01:30,T,81,6.1NRT,287.7,28.2,N
-13.874,-44.261,303,1,1,2021-07-14,01:30,T,8,6.1NRT,284.9,4.9,N
-14.33,-47.415,310.6,1.4,1.2,2021-07-14,01:30,T,80,6.1NRT,285.7,19.7,N
-14.779,-48.544,302.4,1.7,1.3,2021-07-14,01:30,T,49,6.1NRT,288.4,12.4,N
-11.932,-44.245,312.7,1,1,2021-07-14,01:30,T,85,6.1NRT,293.3,11,N
-11.779,-44.395,305.1,1,1,2021-07-14,01:30,T,63,6.1NRT,292.3,6.6,N
-11.708,-43.965,325.3,1,1,2021-07-14,01:30,T,100,6.1NRT,291.1,23,N
-11.709,-43.974,314.4,1,1,2021-07-14,01:30,T,89,6.1NRT,291.6,12.5,N
-12.217,-49.72,302.7,1.9,1.3,2021-07-14,01:30,T,51,6.1NRT,292,14,N
-12.213,-49.726,302.4,1.9,1.3,2021-07-14,01:30,T,49,6.1NRT,292.1,12.8,N
-11.923,-48.453,305.1,1.5,1.2,2021-07-14,01:30,T,63,6.1NRT,290.9,12.8,N
-11.888,-48.615,305.9,1.6,1.2,2021-07-14,01:30,T,64,6.1NRT,290.8,13.3,N
-11.877,-48.616,313,1.6,1.2,2021-07-14,01:30,T,86,6.1NRT,290.8,22.1,N
-11.887,-48.62,306.3,1.6,1.2,2021-07-14,01:30,T,33,6.1NRT,290.7,13.2,N
-11.876,-48.622,305.2,1.6,1.2,2021-07-14,01:30,T,11,6.1NRT,290.5,11.8,N
-11.42,-45.379,305.9,1,1,2021-07-14,01:30,T,66,6.1NRT,287.6,9,N
-11.421,-45.389,304.2,1,1,2021-07-14,01:30,T,59,6.1NRT,286.6,7.9,N
-11.411,-45.381,340.2,1,1,2021-07-14,01:30,T,100,6.1NRT,290,47.3,N
-11.412,-45.39,336.4,1,1,2021-07-14,01:30,T,100,6.1NRT,289.2,41,N
-10.934,-45.786,308.8,1.1,1,2021-07-14,01:30,T,76,6.1NRT,289.7,10.8,N
-10.936,-45.796,308.4,1.1,1,2021-07-14,01:30,T,75,6.1NRT,288.5,10.5,N
-10.283,-43.776,305.2,1,1,2021-07-14,01:30,T,63,6.1NRT,291.9,6.6,N
-11.267,-51.559,304.2,2.5,1.5,2021-07-14,01:30,T,59,6.1NRT,292.8,24.4,N
-11.261,-51.566,302.9,2.5,1.5,2021-07-14,01:30,T,52,6.1NRT,292.7,20.3,N
-9.655,-40.601,302,1.4,1.2,2021-07-14,01:30,T,46,6.1NRT,291.8,7.2,N
-9.488,-40.281,301.6,1.5,1.2,2021-07-14,01:30,T,42,6.1NRT,289.7,9.1,N
-9.49,-40.295,303.5,1.5,1.2,2021-07-14,01:30,T,56,6.1NRT,288.8,11,N
-9.471,-40.313,300.5,1.5,1.2,2021-07-14,01:30,T,10,6.1NRT,289.1,7.8,N
-9.425,-40.376,303,1.5,1.2,2021-07-14,01:30,T,52,6.1NRT,291.1,8.6,N
-9.432,-40.367,307.6,1.5,1.2,2021-07-14,01:30,T,72,6.1NRT,291.1,14,N
-9.042,-40.44,304.9,1.5,1.2,2021-07-14,01:30,T,62,6.1NRT,292,10.5,N
